id,jogo_id,zona_baliza_id,zona_baliza_nome,distancia_remate_m,velocidade_remate_kmh,tipo_remate,posicao_ofensiva,minuto_jogo,fase_jogo,tempo_desde_ultima_defesa_s,resultado,diferenca_golos_momento,inferioridade_numerica
779,15,9,Inferior Direita,6.1,101.4,Apoio,Central,41,2ºT,148,Golo,-3,False
780,15,5,Média Centro,7.0,92.4,7 metros,Extremo Esquerdo,49,2ºT,125,Defesa,2,False
781,15,6,Média Direita,7.9,91.6,Rectaguarda,Extremo Direito,33,2ºT,78,Defesa,-3,False
782,15,6,Média Direita,9.7,98.4,Rectaguarda,Extremo Esquerdo,16,1ºT,53,Defesa,-2,False
783,15,2,Superior Centro,6.1,104.4,Rectaguarda,Lateral Direito,16,1ºT,8,Golo,-3,False
784,15,8,Inferior Centro,8.6,87.7,Contra-ataque,Extremo Direito,55,2ºT,45,Golo,-2,False
785,15,8,Inferior Centro,9.0,97.0,Contra-ataque,Central,60,2ºT,115,Golo,0,False
786,15,1,Superior Esquerda,7.0,108.3,7 metros,Central,31,2ºT,125,Golo,4,False
787,15,9,Inferior Direita,6.2,86.9,Apoio,Extremo Esquerdo,25,1ºT,137,Defesa,3,False
788,15,9,Inferior Direita,6.8,96.4,Suspensão,Lateral Direito,36,2ºT,177,Golo,-3,False
789,15,9,Inferior Direita,9.6,103.0,Suspensão,Extremo Esquerdo,2,1ºT,124,Golo,-3,False
790,15,4,Média Esquerda,7.8,86.8,Rectaguarda,Pivot,29,1ºT,49,Golo,-3,False
791,15,9,Inferior Direita,8.8,105.3,Suspensão,Pivot,14,1ºT,25,Defesa,-4,False
792,15,3,Superior Direita,6.8,110.5,Apoio,Central,50,2ºT,106,Defesa,-4,False
793,15,4,Média Esquerda,7.0,115.2,7 metros,Extremo Esquerdo,9,1ºT,160,Golo,1,False
794,15,5,Média Centro,7.0,91.5,Rectaguarda,Pivot,49,2ºT,13,Defesa,-5,False
795,15,8,Inferior Centro,9.8,104.6,Contra-ataque,Pivot,3,1ºT,155,Defesa,3,False
796,15,1,Superior Esquerda,7.5,97.7,Suspensão,Lateral Direito,28,1ºT,106,Golo,4,False
797,15,4,Média Esquerda,8.4,103.9,Penetração,Lateral Esquerdo,7,1ºT,145,Defesa,-5,False
798,15,8,Inferior Centro,6.1,89.9,Suspensão,Lateral Direito,36,2ºT,173,Defesa,1,False
799,15,6,Média Direita,7.0,112.0,7 metros,Extremo Esquerdo,37,2ºT,18,Golo,0,False
800,15,9,Inferior Direita,9.8,96.2,Penetração,Lateral Direito,27,1ºT,112,Golo,-3,False
801,15,5,Média Centro,9.4,89.8,Contra-ataque,Lateral Esquerdo,52,2ºT,40,Golo,1,False
802,15,3,Superior Direita,9.5,95.2,Penetração,Lateral Esquerdo,13,1ºT,32,Golo,-2,False
803,15,7,Inferior Esquerda,10.4,94.7,Contra-ataque,Central,15,1ºT,155,Defesa,-4,False
804,15,5,Média Centro,7.0,107.2,7 metros,Lateral Esquerdo,25,1ºT,148,Golo,-3,False
805,15,5,Média Centro,8.1,90.6,Suspensão,Extremo Direito,54,2ºT,71,Defesa,-5,False
806,15,5,Média Centro,9.6,86.3,Apoio,Extremo Direito,24,1ºT,128,Defesa,5,False
807,15,7,Inferior Esquerda,9.8,106.2,Suspensão,Lateral Direito,52,2ºT,23,Defesa,5,False
808,16,2,Superior Centro,7.0,85.6,7 metros,Extremo Direito,17,1ºT,100,Defesa,4,False
809,16,4,Média Esquerda,7.0,111.4,7 metros,Extremo Direito,43,2ºT,36,Defesa,-5,False
810,16,4,Média Esquerda,7.8,101.4,Apoio,Lateral Direito,25,1ºT,91,Golo,-3,False
811,16,4,Média Esquerda,6.6,115.5,Suspensão,Lateral Esquerdo,31,2ºT,124,Golo,-2,False
812,16,3,Superior Direita,6.8,90.0,Penetração,Central,15,1ºT,41,Golo,3,False
813,16,3,Superior Direita,10.4,91.3,Contra-ataque,Pivot,42,2ºT,115,Golo,5,False
814,16,8,Inferior Centro,9.8,110.8,Apoio,Pivot,29,1ºT,85,Golo,5,False
815,16,8,Inferior Centro,6.1,97.4,Rectaguarda,Extremo Direito,30,1ºT,115,Golo,2,False
816,16,4,Média Esquerda,9.7,107.1,Suspensão,Pivot,46,2ºT,170,Defesa,3,False
817,16,9,Inferior Direita,8.6,115.9,Suspensão,Lateral Direito,23,1ºT,103,Defesa,3,False
818,16,1,Superior Esquerda,8.3,88.7,Penetração,Lateral Direito,55,2ºT,84,Defesa,-1,False
819,16,9,Inferior Direita,7.0,96.6,7 metros,Lateral Direito,52,2ºT,105,Golo,3,True
820,16,9,Inferior Direita,9.6,106.9,Apoio,Extremo Esquerdo,57,2ºT,69,Golo,-2,False
821,16,8,Inferior Centro,8.9,90.1,Penetração,Extremo Direito,39,2ºT,173,Defesa,5,False
822,16,8,Inferior Centro,7.6,87.0,Rectaguarda,Extremo Direito,47,2ºT,90,Defesa,3,False
823,16,5,Média Centro,9.2,99.9,Suspensão,Central,5,1ºT,85,Defesa,-5,False
824,16,7,Inferior Esquerda,7.9,116.9,Apoio,Extremo Direito,27,1ºT,177,Defesa,-3,False
825,16,5,Média Centro,9.4,86.5,Rectaguarda,Pivot,2,1ºT,20,Defesa,1,False
826,16,4,Média Esquerda,9.5,104.8,Contra-ataque,Extremo Esquerdo,47,2ºT,174,Defesa,0,False
827,16,7,Inferior Esquerda,9.8,109.2,Contra-ataque,Extremo Esquerdo,48,2ºT,25,Defesa,0,False
828,16,5,Média Centro,9.5,92.7,Suspensão,Central,4,1ºT,152,Defesa,3,False
829,16,8,Inferior Centro,10.3,86.8,Contra-ataque,Central,44,2ºT,48,Golo,3,False
830,16,6,Média Direita,8.5,112.2,Suspensão,Extremo Direito,9,1ºT,124,Golo,-4,False
831,16,4,Média Esquerda,8.5,105.7,Rectaguarda,Pivot,10,1ºT,150,Golo,-3,False
832,16,6,Média Direita,6.0,117.8,Apoio,Extremo Direito,48,2ºT,117,Golo,2,True
833,16,1,Superior Esquerda,7.0,116.4,7 metros,Extremo Esquerdo,60,2ºT,103,Golo,-2,False
834,16,7,Inferior Esquerda,8.9,109.6,Rectaguarda,Extremo Direito,34,2ºT,158,Defesa,5,False
835,16,8,Inferior Centro,8.2,98.4,Suspensão,Extremo Direito,29,1ºT,105,Defesa,-3,False
836,16,5,Média Centro,9.6,97.6,Penetração,Pivot,48,2ºT,166,Defesa,-3,True
837,16,5,Média Centro,9.9,110.3,Contra-ataque,Central,25,1ºT,163,Defesa,0,False
838,16,3,Superior Direita,7.7,94.3,Penetração,Pivot,19,1ºT,48,Golo,-4,False
839,16,3,Superior Direita,6.8,111.1,Suspensão,Pivot,60,2ºT,45,Golo,1,False
840,16,9,Inferior Direita,8.6,114.8,Contra-ataque,Lateral Esquerdo,42,2ºT,53,Golo,-1,False
841,16,2,Superior Centro,9.9,116.2,Rectaguarda,Pivot,46,2ºT,112,Golo,4,False
842,16,8,Inferior Centro,9.4,101.2,Contra-ataque,Lateral Esquerdo,8,1ºT,58,Defesa,4,False
843,16,4,Média Esquerda,9.1,97.3,Contra-ataque,Pivot,48,2ºT,163,Defesa,3,False
844,16,4,Média Esquerda,9.8,106.4,Apoio,Central,5,1ºT,11,Defesa,-3,False
845,16,3,Superior Direita,6.8,86.2,Rectaguarda,Extremo Direito,8,1ºT,59,Defesa,-3,False
846,16,3,Superior Direita,10.7,100.3,Contra-ataque,Pivot,10,1ºT,107,Defesa,5,False
847,16,1,Superior Esquerda,8.6,92.3,Apoio,Extremo Esquerdo,2,1ºT,126,Defesa,5,False
848,16,6,Média Direita,10.2,113.7,Contra-ataque,Extremo Direito,13,1ºT,155,Golo,-4,False
849,16,2,Superior Centro,8.7,103.7,Apoio,Central,26,1ºT,52,Golo,2,False
850,16,9,Inferior Direita,9.6,105.1,Penetração,Extremo Direito,3,1ºT,117,Defesa,0,False
851,16,1,Superior Esquerda,9.8,101.0,Rectaguarda,Extremo Esquerdo,54,2ºT,5,Defesa,-5,False
852,16,6,Média Direita,6.7,86.8,Penetração,Extremo Esquerdo,14,1ºT,105,Defesa,2,True
853,16,8,Inferior Centro,7.6,102.2,Rectaguarda,Lateral Direito,47,2ºT,70,Defesa,0,False
854,16,3,Superior Direita,8.1,111.2,Contra-ataque,Extremo Esquerdo,32,2ºT,80,Defesa,3,False
855,16,8,Inferior Centro,6.1,109.1,Penetração,Lateral Direito,45,2ºT,55,Defesa,5,False
856,16,7,Inferior Esquerda,7.0,86.1,7 metros,Extremo Esquerdo,35,2ºT,127,Golo,-3,False
857,16,3,Superior Direita,7.6,86.8,Penetração,Pivot,25,1ºT,114,Golo,3,False
858,16,3,Superior Direita,6.8,114.4,Suspensão,Extremo Direito,56,2ºT,147,Golo,-4,False
859,16,9,Inferior Direita,8.6,96.0,Rectaguarda,Extremo Esquerdo,28,1ºT,25,Defesa,0,False
860,16,2,Superior Centro,7.2,87.5,Apoio,Extremo Direito,41,2ºT,155,Golo,2,False
861,16,1,Superior Esquerda,7.0,87.0,7 metros,Pivot,34,2ºT,96,Defesa,1,True
862,16,3,Superior Direita,7.0,105.7,7 metros,Pivot,52,2ºT,80,Golo,4,False
863,16,6,Média Direita,7.5,111.5,Rectaguarda,Extremo Esquerdo,15,1ºT,113,Golo,2,False
864,16,2,Superior Centro,6.2,86.7,Rectaguarda,Central,44,2ºT,156,Golo,-5,False
865,16,1,Superior Esquerda,6.3,102.9,Apoio,Extremo Direito,1,1ºT,113,Golo,-2,False
866,16,4,Média Esquerda,7.0,115.1,7 metros,Extremo Esquerdo,2,1ºT,118,Defesa,-2,False
867,16,6,Média Direita,7.0,89.9,7 metros,Lateral Esquerdo,45,2ºT,17,Golo,5,False
868,16,8,Inferior Centro,6.6,105.6,Rectaguarda,Lateral Direito,10,1ºT,38,Defesa,3,False
869,16,4,Média Esquerda,7.1,105.1,Penetração,Pivot,40,2ºT,84,Golo,3,False
870,17,8,Inferior Centro,8.5,92.0,Penetração,Central,6,1ºT,57,Golo,3,False
871,17,5,Média Centro,8.2,89.0,Penetração,Pivot,31,2ºT,42,Golo,0,False
872,17,7,Inferior Esquerda,8.2,101.5,Apoio,Pivot,46,2ºT,12,Golo,5,True
873,17,9,Inferior Direita,8.9,91.5,Penetração,Extremo Direito,60,2ºT,165,Golo,2,False
874,17,5,Média Centro,7.0,102.7,7 metros,Lateral Direito,13,1ºT,47,Golo,-5,True
875,17,4,Média Esquerda,7.8,87.6,Apoio,Lateral Direito,2,1ºT,77,Defesa,3,False
876,17,1,Superior Esquerda,8.2,88.1,Contra-ataque,Lateral Esquerdo,21,1ºT,89,Golo,0,False
877,17,1,Superior Esquerda,7.0,117.9,7 metros,Extremo Direito,42,2ºT,95,Golo,-1,False
878,17,7,Inferior Esquerda,7.1,94.3,Apoio,Extremo Direito,21,1ºT,144,Golo,3,False
879,17,7,Inferior Esquerda,10.9,98.4,Contra-ataque,Extremo Direito,2,1ºT,71,Defesa,1,True
880,17,1,Superior Esquerda,8.7,113.0,Rectaguarda,Lateral Direito,10,1ºT,13,Defesa,-2,False
881,17,2,Superior Centro,7.9,117.8,Suspensão,Extremo Direito,10,1ºT,70,Defesa,-3,False
882,17,5,Média Centro,6.9,100.9,Apoio,Extremo Direito,55,2ºT,157,Golo,-4,False
883,17,6,Média Direita,8.2,91.3,Penetração,Lateral Direito,59,2ºT,108,Defesa,-2,True
884,17,3,Superior Direita,7.8,98.6,Apoio,Central,1,1ºT,105,Defesa,2,False
885,17,9,Inferior Direita,8.8,92.8,Suspensão,Lateral Direito,48,2ºT,174,Golo,4,True
886,17,4,Média Esquerda,7.6,87.5,Penetração,Lateral Direito,57,2ºT,106,Defesa,-5,False
887,17,3,Superior Direita,8.1,112.8,Contra-ataque,Lateral Esquerdo,47,2ºT,130,Golo,-3,False
888,17,4,Média Esquerda,9.8,85.1,Suspensão,Central,50,2ºT,75,Defesa,4,False
889,17,5,Média Centro,8.8,103.8,Contra-ataque,Extremo Esquerdo,16,1ºT,31,Golo,-2,False
890,17,8,Inferior Centro,9.3,86.4,Apoio,Extremo Direito,35,2ºT,107,Golo,-3,False
891,17,2,Superior Centro,6.2,108.2,Penetração,Extremo Direito,30,1ºT,160,Golo,-1,False
892,17,9,Inferior Direita,8.3,96.4,Apoio,Extremo Esquerdo,33,2ºT,42,Golo,-4,False
893,17,9,Inferior Direita,10.1,85.3,Contra-ataque,Lateral Esquerdo,5,1ºT,13,Golo,1,False
894,17,7,Inferior Esquerda,6.3,104.5,Suspensão,Central,8,1ºT,21,Golo,-3,True
895,17,6,Média Direita,7.4,112.5,Rectaguarda,Lateral Direito,4,1ºT,51,Defesa,3,True
896,17,5,Média Centro,9.9,98.7,Rectaguarda,Central,1,1ºT,61,Golo,1,False
897,17,1,Superior Esquerda,8.9,104.7,Rectaguarda,Pivot,39,2ºT,42,Golo,3,True
898,17,9,Inferior Direita,7.2,99.3,Suspensão,Lateral Direito,10,1ºT,104,Golo,-3,False
899,17,9,Inferior Direita,7.1,111.9,Penetração,Lateral Esquerdo,52,2ºT,158,Golo,1,False
900,17,3,Superior Direita,9.3,117.6,Penetração,Lateral Direito,28,1ºT,23,Golo,4,False
901,17,5,Média Centro,7.9,109.7,Apoio,Lateral Direito,42,2ºT,41,Defesa,-4,False
902,17,9,Inferior Direita,10.7,98.5,Contra-ataque,Lateral Esquerdo,49,2ºT,92,Defesa,1,False
903,17,6,Média Direita,9.8,96.4,Apoio,Pivot,1,1ºT,71,Golo,1,True
904,17,8,Inferior Centro,7.8,110.7,Suspensão,Extremo Esquerdo,4,1ºT,94,Defesa,-4,False
905,17,7,Inferior Esquerda,8.5,101.8,Suspensão,Central,4,1ºT,145,Defesa,5,False
906,17,6,Média Direita,7.0,110.3,7 metros,Lateral Direito,28,1ºT,123,Golo,-3,False
907,17,5,Média Centro,10.5,105.3,Contra-ataque,Central,8,1ºT,55,Golo,-4,False
908,17,6,Média Direita,7.0,85.9,7 metros,Lateral Esquerdo,8,1ºT,51,Golo,-2,True
909,17,9,Inferior Direita,7.6,94.2,Suspensão,Pivot,24,1ºT,140,Defesa,-1,False
910,17,9,Inferior Direita,9.7,88.6,Contra-ataque,Lateral Direito,9,1ºT,175,Golo,5,False
911,17,7,Inferior Esquerda,7.0,98.9,7 metros,Central,24,1ºT,177,Defesa,1,False
912,17,8,Inferior Centro,9.0,115.2,Penetração,Extremo Direito,34,2ºT,178,Defesa,-3,False
913,17,1,Superior Esquerda,8.8,96.2,Apoio,Central,16,1ºT,56,Golo,-1,False
914,17,1,Superior Esquerda,6.3,98.4,Suspensão,Pivot,58,2ºT,113,Golo,0,False
915,17,3,Superior Direita,9.5,117.0,Apoio,Pivot,15,1ºT,34,Defesa,5,False
916,17,1,Superior Esquerda,9.1,91.7,Suspensão,Extremo Esquerdo,1,1ºT,101,Defesa,5,False
917,17,5,Média Centro,9.4,109.3,Suspensão,Lateral Esquerdo,32,2ºT,134,Defesa,2,False
918,17,4,Média Esquerda,9.0,86.3,Apoio,Extremo Direito,58,2ºT,178,Defesa,2,False
919,17,4,Média Esquerda,9.7,111.3,Contra-ataque,Central,58,2ºT,108,Golo,-4,False
920,17,2,Superior Centro,8.6,116.5,Contra-ataque,Central,14,1ºT,107,Defesa,-5,False
921,17,2,Superior Centro,7.9,92.0,Penetração,Extremo Esquerdo,45,2ºT,23,Golo,4,False
922,17,1,Superior Esquerda,6.3,100.2,Rectaguarda,Lateral Esquerdo,49,2ºT,98,Golo,-1,False
923,17,7,Inferior Esquerda,10.8,94.9,Contra-ataque,Pivot,7,1ºT,103,Golo,1,True
924,17,8,Inferior Centro,8.0,96.6,Suspensão,Central,41,2ºT,156,Golo,1,False
925,18,6,Média Direita,8.6,105.1,Contra-ataque,Lateral Direito,33,2ºT,66,Defesa,-4,False
926,18,4,Média Esquerda,8.7,110.8,Rectaguarda,Extremo Direito,51,2ºT,12,Golo,-3,False
927,18,1,Superior Esquerda,7.0,105.2,7 metros,Lateral Esquerdo,30,1ºT,73,Golo,5,False
928,18,5,Média Centro,7.1,88.8,Rectaguarda,Central,5,1ºT,162,Defesa,-3,False
929,18,5,Média Centro,10.8,105.6,Contra-ataque,Extremo Direito,54,2ºT,68,Defesa,4,False
930,18,6,Média Direita,7.0,109.0,7 metros,Extremo Esquerdo,15,1ºT,71,Defesa,5,False
931,18,8,Inferior Centro,8.0,91.6,Apoio,Lateral Direito,50,2ºT,10,Golo,5,False
932,18,2,Superior Centro,9.7,103.2,Apoio,Central,11,1ºT,59,Defesa,-2,True
933,18,3,Superior Direita,7.0,111.0,7 metros,Extremo Esquerdo,45,2ºT,45,Golo,4,False
934,18,9,Inferior Direita,8.1,112.8,Contra-ataque,Pivot,54,2ºT,99,Golo,5,False
935,18,3,Superior Direita,7.0,107.9,7 metros,Lateral Direito,23,1ºT,125,Golo,-2,False
936,18,7,Inferior Esquerda,9.5,106.5,Rectaguarda,Pivot,7,1ºT,171,Golo,-3,False
937,18,2,Superior Centro,7.0,91.3,7 metros,Central,20,1ºT,159,Defesa,-3,False
938,18,6,Média Direita,9.7,94.7,Suspensão,Extremo Direito,49,2ºT,11,Golo,1,False
939,18,9,Inferior Direita,9.8,115.8,Rectaguarda,Lateral Direito,57,2ºT,174,Golo,-2,False
940,18,1,Superior Esquerda,6.2,92.1,Rectaguarda,Lateral Esquerdo,34,2ºT,20,Defesa,2,False
941,18,6,Média Direita,10.9,89.8,Contra-ataque,Lateral Direito,30,1ºT,40,Golo,-1,False
942,18,6,Média Direita,7.0,93.9,7 metros,Pivot,19,1ºT,35,Golo,-1,False
943,18,2,Superior Centro,7.6,97.4,Penetração,Central,31,2ºT,43,Golo,-3,False
944,18,2,Superior Centro,8.7,117.1,Rectaguarda,Pivot,44,2ºT,121,Defesa,4,True
945,18,8,Inferior Centro,7.0,108.1,7 metros,Extremo Direito,44,2ºT,60,Defesa,-2,False
946,18,4,Média Esquerda,9.3,102.6,Apoio,Lateral Direito,52,2ºT,81,Golo,4,True
947,18,3,Superior Direita,7.2,105.7,Apoio,Extremo Direito,13,1ºT,106,Defesa,-3,False
948,18,1,Superior Esquerda,8.6,113.1,Suspensão,Extremo Direito,10,1ºT,158,Defesa,-5,False
949,18,9,Inferior Direita,8.8,102.9,Rectaguarda,Pivot,58,2ºT,31,Golo,-3,False
950,18,8,Inferior Centro,6.6,102.4,Apoio,Lateral Direito,12,1ºT,11,Defesa,2,False
951,18,5,Média Centro,10.4,98.3,Contra-ataque,Pivot,32,2ºT,22,Defesa,2,False
952,18,6,Média Direita,8.7,103.8,Apoio,Central,3,1ºT,62,Defesa,4,False
953,18,5,Média Centro,9.8,111.1,Contra-ataque,Lateral Direito,24,1ºT,163,Defesa,-3,False
954,18,7,Inferior Esquerda,9.7,93.7,Suspensão,Pivot,59,2ºT,26,Golo,2,False
955,18,5,Média Centro,7.0,103.6,7 metros,Central,26,1ºT,17,Golo,2,False
956,18,8,Inferior Centro,9.4,98.1,Suspensão,Extremo Direito,35,2ºT,47,Defesa,-4,False
957,18,8,Inferior Centro,7.0,106.7,7 metros,Central,54,2ºT,148,Golo,1,True
958,18,7,Inferior Esquerda,6.3,91.9,Apoio,Lateral Direito,19,1ºT,97,Golo,-4,False
959,18,7,Inferior Esquerda,7.3,106.1,Apoio,Extremo Esquerdo,29,1ºT,34,Golo,3,False
960,18,7,Inferior Esquerda,7.4,101.6,Penetração,Pivot,15,1ºT,75,Golo,0,False
961,18,5,Média Centro,6.8,91.4,Rectaguarda,Central,27,1ºT,34,Golo,5,False
962,18,7,Inferior Esquerda,7.9,105.5,Apoio,Extremo Direito,56,2ºT,103,Golo,5,False
963,18,6,Média Direita,8.4,109.1,Contra-ataque,Lateral Direito,15,1ºT,52,Golo,-5,True
964,18,5,Média Centro,8.0,92.1,Contra-ataque,Lateral Direito,50,2ºT,128,Golo,-3,False
965,18,3,Superior Direita,7.7,113.8,Apoio,Extremo Esquerdo,7,1ºT,104,Golo,-5,False
966,18,1,Superior Esquerda,10.0,97.5,Contra-ataque,Central,56,2ºT,106,Golo,-2,False
967,18,7,Inferior Esquerda,8.2,104.2,Rectaguarda,Central,37,2ºT,58,Golo,-1,False
968,18,9,Inferior Direita,9.0,100.8,Apoio,Lateral Esquerdo,45,2ºT,169,Golo,-5,True
969,18,4,Média Esquerda,9.0,111.0,Penetração,Central,27,1ºT,126,Golo,-4,True
970,18,4,Média Esquerda,7.4,110.9,Penetração,Extremo Direito,57,2ºT,180,Defesa,-1,True
971,18,4,Média Esquerda,10.2,99.5,Contra-ataque,Extremo Direito,18,1ºT,168,Golo,0,False
972,18,3,Superior Direita,6.4,116.3,Suspensão,Central,23,1ºT,25,Golo,-4,False
973,18,1,Superior Esquerda,6.5,94.6,Penetração,Central,38,2ºT,177,Defesa,-3,False
974,18,7,Inferior Esquerda,6.9,86.1,Suspensão,Extremo Esquerdo,22,1ºT,32,Defesa,4,False
975,18,6,Média Direita,9.7,89.9,Contra-ataque,Extremo Esquerdo,30,1ºT,61,Golo,-1,True
976,18,9,Inferior Direita,9.2,113.0,Penetração,Pivot,21,1ºT,143,Defesa,-2,False
977,18,1,Superior Esquerda,6.8,93.6,Apoio,Central,18,1ºT,116,Golo,-4,False
978,18,1,Superior Esquerda,7.0,114.0,Apoio,Extremo Direito,24,1ºT,99,Defesa,2,False
979,18,4,Média Esquerda,9.9,117.7,Penetração,Central,60,2ºT,155,Golo,-2,False
980,18,8,Inferior Centro,8.0,87.4,Contra-ataque,Extremo Direito,54,2ºT,168,Defesa,-5,False
981,18,9,Inferior Direita,9.9,86.8,Apoio,Pivot,9,1ºT,18,Golo,-2,False
982,18,5,Média Centro,9.3,117.0,Apoio,Pivot,18,1ºT,149,Defesa,-2,False
983,18,1,Superior Esquerda,9.8,104.4,Rectaguarda,Lateral Esquerdo,59,2ºT,90,Defesa,-1,False
984,18,4,Média Esquerda,9.0,87.8,Apoio,Extremo Esquerdo,45,2ºT,127,Golo,-3,False
985,18,5,Média Centro,7.0,95.4,7 metros,Pivot,3,1ºT,85,Defesa,-4,False
986,18,7,Inferior Esquerda,9.9,107.7,Apoio,Pivot,34,2ºT,95,Defesa,-4,False
987,18,4,Média Esquerda,9.0,91.7,Contra-ataque,Extremo Esquerdo,47,2ºT,55,Golo,4,False
988,18,3,Superior Direita,9.6,106.6,Contra-ataque,Central,59,2ºT,60,Golo,2,False
989,18,4,Média Esquerda,7.0,93.9,7 metros,Extremo Direito,10,1ºT,59,Golo,-2,False
990,19,8,Inferior Centro,8.7,85.2,Contra-ataque,Lateral Esquerdo,22,1ºT,6,Defesa,-5,False
991,19,7,Inferior Esquerda,10.8,91.7,Contra-ataque,Extremo Direito,20,1ºT,21,Golo,2,False
992,19,5,Média Centro,7.0,90.3,7 metros,Pivot,27,1ºT,115,Golo,5,False
993,19,2,Superior Centro,7.0,102.8,7 metros,Lateral Esquerdo,22,1ºT,153,Defesa,0,False
994,19,7,Inferior Esquerda,9.1,110.6,Contra-ataque,Extremo Direito,44,2ºT,75,Golo,0,False
995,19,9,Inferior Direita,9.4,93.3,Contra-ataque,Lateral Esquerdo,47,2ºT,105,Golo,-3,False
996,19,6,Média Direita,9.0,107.5,Suspensão,Extremo Esquerdo,39,2ºT,42,Defesa,-3,False
997,19,8,Inferior Centro,10.0,96.3,Penetração,Lateral Direito,38,2ºT,87,Golo,5,False
998,19,7,Inferior Esquerda,6.4,106.7,Suspensão,Pivot,51,2ºT,43,Defesa,1,False
999,19,9,Inferior Direita,7.0,96.7,7 metros,Lateral Esquerdo,38,2ºT,65,Golo,-2,False
1000,19,6,Média Direita,7.0,91.9,7 metros,Central,2,1ºT,31,Defesa,1,False
1001,19,9,Inferior Direita,6.4,108.1,Apoio,Pivot,12,1ºT,18,Defesa,1,False
1002,19,9,Inferior Direita,7.0,86.0,7 metros,Lateral Direito,8,1ºT,26,Golo,1,False
1003,19,6,Média Direita,8.2,110.1,Contra-ataque,Extremo Esquerdo,54,2ºT,79,Golo,1,False
1004,19,3,Superior Direita,7.7,110.5,Penetração,Extremo Esquerdo,50,2ºT,70,Golo,-2,False
1005,19,9,Inferior Direita,7.0,94.6,7 metros,Extremo Direito,27,1ºT,177,Defesa,4,False
1006,19,1,Superior Esquerda,7.8,100.6,Penetração,Extremo Esquerdo,26,1ºT,98,Golo,-1,False
1007,19,8,Inferior Centro,7.0,93.6,7 metros,Extremo Direito,17,1ºT,154,Golo,0,False
1008,19,8,Inferior Centro,9.3,98.3,Suspensão,Lateral Direito,60,2ºT,123,Defesa,-1,False
1009,19,5,Média Centro,9.4,90.6,Contra-ataque,Central,42,2ºT,135,Golo,5,False
1010,19,1,Superior Esquerda,8.5,99.9,Suspensão,Lateral Direito,8,1ºT,42,Golo,-2,False
1011,19,7,Inferior Esquerda,6.3,117.7,Suspensão,Lateral Direito,1,1ºT,50,Golo,-2,False
1012,19,7,Inferior Esquerda,6.8,117.1,Penetração,Extremo Esquerdo,45,2ºT,97,Golo,0,False
1013,19,3,Superior Direita,9.6,86.8,Apoio,Extremo Esquerdo,9,1ºT,13,Golo,3,False
1014,19,3,Superior Direita,8.9,89.2,Suspensão,Lateral Esquerdo,57,2ºT,18,Defesa,0,False
1015,19,2,Superior Centro,7.1,116.9,Penetração,Central,44,2ºT,126,Defesa,-1,False
1016,19,1,Superior Esquerda,9.4,114.8,Suspensão,Lateral Direito,53,2ºT,172,Defesa,-1,False
1017,19,3,Superior Direita,7.0,85.2,7 metros,Lateral Esquerdo,33,2ºT,94,Defesa,2,False
1018,19,4,Média Esquerda,7.0,89.0,7 metros,Extremo Esquerdo,10,1ºT,76,Golo,4,True
1019,19,5,Média Centro,7.1,105.7,Penetração,Pivot,44,2ºT,108,Defesa,-3,False
1020,19,8,Inferior Centro,8.9,113.5,Apoio,Pivot,3,1ºT,90,Defesa,-2,False
1021,19,5,Média Centro,7.0,115.2,7 metros,Lateral Esquerdo,57,2ºT,79,Golo,1,False
1022,19,7,Inferior Esquerda,6.2,91.8,Suspensão,Extremo Direito,47,2ºT,133,Golo,-1,False
1023,19,3,Superior Direita,9.2,86.3,Apoio,Pivot,52,2ºT,41,Golo,1,False
1024,19,7,Inferior Esquerda,10.5,100.4,Contra-ataque,Lateral Direito,3,1ºT,23,Golo,-3,False
1025,19,5,Média Centro,8.5,110.5,Rectaguarda,Pivot,4,1ºT,75,Golo,1,False
1026,19,5,Média Centro,8.8,100.0,Rectaguarda,Pivot,45,2ºT,108,Defesa,3,False
1027,19,7,Inferior Esquerda,9.0,85.8,Suspensão,Pivot,52,2ºT,21,Defesa,-5,False
1028,19,4,Média Esquerda,8.4,106.3,Suspensão,Lateral Esquerdo,58,2ºT,65,Defesa,-5,False
1029,19,3,Superior Direita,9.1,86.5,Penetração,Extremo Esquerdo,3,1ºT,128,Golo,-2,False
1030,19,9,Inferior Direita,6.5,91.8,Penetração,Extremo Esquerdo,9,1ºT,21,Golo,-5,False
1031,19,7,Inferior Esquerda,7.0,97.0,7 metros,Lateral Direito,39,2ºT,157,Golo,4,False
1032,19,1,Superior Esquerda,9.6,87.1,Contra-ataque,Pivot,31,2ºT,14,Defesa,5,False
1033,19,8,Inferior Centro,7.0,97.6,7 metros,Lateral Direito,59,2ºT,14,Golo,-4,False
1034,19,1,Superior Esquerda,7.0,102.9,7 metros,Central,33,2ºT,144,Golo,-3,False
1035,19,7,Inferior Esquerda,9.5,100.8,Apoio,Extremo Direito,7,1ºT,92,Golo,4,False
1036,19,1,Superior Esquerda,8.1,89.7,Rectaguarda,Lateral Esquerdo,7,1ºT,28,Defesa,0,False
1037,19,2,Superior Centro,9.4,109.8,Rectaguarda,Lateral Esquerdo,28,1ºT,140,Golo,-2,False
1038,19,1,Superior Esquerda,10.0,111.9,Apoio,Extremo Esquerdo,17,1ºT,152,Golo,-3,False
